Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222555400020;1649435703132812;0;1119;1;2196;1556.000000;37136;31552;32031;33535;32976;30847;29603;32933;31630;0;0;10.258858;-2.614642;-1.327256;0.730364;0.158294;-2.941532;-49.625013;23.191781;-14.898738;-0.634550;0.079468;0.730472;0.239672;30.659026;0.000000;4222555400020;1649435703132812;0;50271;1;2196;1579.000000;33552;31008;33215;29151;34464;31839;30293;36565;31556;0;0;2.140139;-4.087514;1.569042;0.657056;-0.052922;-1.565839;-47.918125;37.254163;-23.764560;0.439786;0.137584;-0.744104;0.483703;30.396243;0.000000;4222555400020;1649435703132812;0;21591;1;2196;1659.000000;22512;39184;35007;33311;32864;30271;30131;32980;29785;0;0;-7.821790;4.907224;1.908596;0.751841;-0.134614;-3.882890;-36.875913;9.000685;-41.255497;0.764887;0.162690;-0.610516;-0.125494;26.363004;0.000000;4222555400020;1649435703132812;0;21599;1;2196;1659.000000;36512;31168;31743;32415;33008;31727;29957;34006;34261;0;0;8.606809;-3.265561;-2.498649;-0.394543;-0.050381;-1.657506;-49.807263;19.289781;12.634780;-0.284984;-0.615586;0.416299;-0.605420;30.453172;0.000000;4222555400020;1649435703132812;0;21591;1;2196;1671.000000;44992;39088;28863;31839;33440;32159;28799;32311;34198;0;0;9.242733;4.600764;-2.769578;-0.039978;-0.005619;-0.870175;-58.964533;-0.702569;12.546850;-0.261201;-0.674800;0.290946;-0.625915;30.059347;0.000000;4222555400020;1649435703132812;0;46175;1;2196;1612.000000;34032;28592;33199;30591;32272;32751;32407;38776;32862;0;0;2.777882;-9.400032;1.954119;-0.292222;-0.062252;0.027335;-15.754312;77.685950;-4.324084;-0.229342;0.327111;-0.535604;0.743995;25.849430;0.000000
;4222555400040;1649435703140625;0;17503;1;2197;1555.000000;36992;31776;32031;33615;32864;30879;29603;32837;31630;0;0;9.922162;-2.105895;-1.325967;0.861917;-0.019059;-2.890699;-49.714595;22.071397;-15.339476;-0.632031;0.069251;0.732083;0.244531;30.444126;0.000000;4222555400040;1649435703140625;0;58463;1;2197;1578.000000;33216;31616;33087;28831;34560;31583;30245;36517;31572;0;0;1.351987;-2.698688;1.281446;0.157534;0.098597;-1.980257;-47.934198;37.675002;-22.716029;0.443405;0.143530;-0.742511;0.481112;30.191289;0.000000;4222555400040;1649435703140625;0;5207;1;2197;1659.000000;23712;39872;35567;33487;32864;30015;30099;32788;29785;0;0;-6.925193;5.406990;2.332932;1.033383;-0.132348;-4.288716;-36.869218;8.241751;-41.461225;0.761321;0.175497;-0.609106;-0.136310;26.363004;0.000000;4222555400040;1649435703140625;0;37983;1;2197;1658.000000;36224;31456;31295;32479;32960;31759;29925;33942;34277;0;0;7.950127;-2.617766;-3.506300;-0.294094;-0.124841;-1.604762;-49.805397;18.781834;13.120921;-0.288705;-0.618433;0.412860;-0.603105;30.251762;0.000000;4222555400040;1649435703140625;0;54359;1;2197;1672.000000;44336;36304;28895;31471;33392;32191;28815;32263;34182;0;0;8.784295;2.524345;-2.745928;-0.616449;-0.081419;-0.818048;-59.029811;-1.614386;12.649105;-0.264304;-0.675584;0.290347;-0.624042;30.257171;0.000000;4222555400040;1649435703140625;0;5215;1;2197;1613.000000;34112;28464;33119;30639;32288;32767;32391;38792;32862;0;0;2.963018;-9.692039;1.775528;-0.215509;-0.035219;0.052821;-15.670980;77.519888;-4.342411;-0.229456;0.327241;-0.536192;0.743480;26.047548;0.000000
;4222555400060;1649435703148437;0;37983;1;2198;1555.000000;36832;32000;32047;33663;32768;30911;29603;32693;31646;0;0;9.549834;-1.596708;-1.289283;0.939598;-0.172546;-2.839048;-49.970879;20.765088;-15.669471;-0.629058;0.059126;0.734035;0.248964;30.444126;0.000000;4222555400060;1649435703148437;0;9311;1;2198;1578.000000;33088;31968;33039;28671;34592;31327;30165;36485;31588;0;0;1.048029;-1.896224;1.173471;-0.095154;0.142085;-2.390677;-48.036817;38.289565;-21.348257;0.448031;0.150138;-0.741035;0.477068;30.191289;0.000000;4222555400060;1649435703148437;0;54359;1;2198;1659.000000;24288;41344;35535;33471;32864;29759;30067;32564;29801;0;0;-6.508259;6.499460;2.309209;1.007228;-0.130397;-4.696516;-36.951580;7.459650;-41.699228;0.757309;0.189137;-0.607207;-0.148359;26.363004;0.000000;4222555400060;1649435703148437;0;58463;1;2198;1658.000000;36080;31888;31199;32527;32864;31759;29957;33894;34277;0;0;7.612045;-1.653682;-3.722537;-0.218851;-0.276003;-1.604887;-49.915788;18.030934;13.480990;-0.291987;-0.621698;0.409392;-0.600528;30.251762;0.000000;4222555400060;1649435703148437;0;17495;1;2198;1670.000000;44320;34128;28479;31183;33376;32223;28831;32231;34198;0;0;8.799705;0.892737;-3.058249;-1.069791;-0.098734;-0.764759;-58.780746;-2.133976;12.569508;-0.268450;-0.675869;0.291006;-0.621652;29.861523;0.000000;4222555400060;1649435703148437;0;17503;1;2198;1612.000000;34032;28544;33199;30687;32304;32815;32391;38792;32878;0;0;2.779669;-9.508449;1.954168;-0.139376;-0.005583;0.130952;-15.654779;77.666546;-4.382935;-0.229831;0.327052;-0.536684;0.743091;25.849430;0.000000
;4222555400080;1649435703156250;0;54367;1;2199;1555.000000;36672;32272;32175;33679;32672;30927;29619;32581;31662;0;0;9.175562;-0.979642;-0.998211;0.965635;-0.326278;-2.811797;-50.089118;19.492186;-15.725350;-0.625590;0.049157;0.736286;0.253186;30.444126;0.000000;4222555400080;1649435703156250;0;25695;1;2199;1579.000000;33072;31984;32927;28607;34640;31103;30101;36421;31604;0;0;1.012142;-1.857998;0.921657;-0.198504;0.210417;-2.748092;-48.057472;38.541236;-20.624424;0.453538;0.157456;-0.739351;0.472092;30.396243;0.000000;4222555400080;1649435703156250;0;46167;1;2199;1658.000000;25216;42576;35903;33327;32896;29567;30067;32340;29801;0;0;-5.823391;7.408117;2.587975;0.776508;-0.075298;-5.003502;-37.276911;6.389525;-41.674843;0.753134;0.202784;-0.604565;-0.161770;26.154381;0.000000;4222555400080;1649435703156250;0;17503;1;2199;1659.000000;36080;32416;31199;32511;32768;31759;29941;33846;34293;0;0;7.594607;-0.479430;-3.723171;-0.244470;-0.429011;-1.607554;-50.058495;16.986827;13.354170;-0.295095;-0.625261;0.406142;-0.597509;30.453172;0.000000;4222555400080;1649435703156250;0;9303;1;2199;1671.000000;45008;31840;28383;31135;33360;32223;28831;32199;34182;0;0;9.349530;-0.829749;-3.128811;-1.144358;-0.126627;-0.765157;-58.735860;-2.612824;12.881512;-0.272755;-0.676129;0.291865;-0.619087;30.059347;0.000000;4222555400080;1649435703156250;0;37983;1;2199;1613.000000;33952;28608;33167;30703;32320;32831;32423;38776;32878;0;0;2.599828;-9.360920;1.883030;-0.113969;0.020923;0.156179;-15.806510;77.776939;-4.165896;-0.230256;0.326712;-0.537158;0.742767;26.047548;0.000000
;4222555400100;1649435703164062;0;5215;1;2200;1554.000000;36592;32544;32255;33631;32592;30959;29635;32485;31662;0;0;8.982683;-0.365456;-0.815345;0.891352;-0.452582;-2.758039;-50.099733;18.233352;-15.950576;-0.621715;0.039643;0.738666;0.257432;30.229226;0.000000;4222555400100;1649435703164062;0;33887;1;2200;1579.000000;33120;31808;32655;28607;34656;30895;29989;36373;31636;0;0;1.128327;-2.258401;0.310119;-0.202401;0.228939;-3.077702;-48.206204;38.544428;-20.295503;0.459651;0.165664;-0.737347;0.466471;30.396243;0.000000;4222555400100;1649435703164062;0;25687;1;2200;1659.000000;26608;43696;35455;33263;32992;29391;30067;32116;29817;0;0;-4.787774;8.228808;2.250917;0.674834;0.074336;-5.283655;-37.643846;4.870660;-41.496818;0.748901;0.216804;-0.600954;-0.176060;26.363004;0.000000;4222555400100;1649435703164062;0;42079;1;2200;1659.000000;36176;32832;31327;32495;32688;31743;29957;33798;34261;0;0;7.795610;0.440541;-3.435865;-0.270934;-0.555234;-1.635184;-49.955791;16.373736;13.619584;-0.298119;-0.629104;0.403008;-0.594085;30.453172;0.000000;4222555400100;1649435703164062;0;1111;1;2200;1671.000000;45968;28992;28927;31279;33344;32207;28863;32167;34198;0;0;10.112770;-2.976274;-2.719864;-0.917673;-0.154037;-0.791120;-58.645848;-3.017536;12.739139;-0.276488;-0.676710;0.292130;-0.616666;30.059347;0.000000;4222555400100;1649435703164062;0;54367;1;2200;1612.000000;34064;28416;33279;30719;32352;32815;32407;38808;32878;0;0;2.855934;-9.798824;2.133483;-0.087946;0.073168;0.130010;-15.753310;77.779468;-3.718190;-0.230529;0.326252;-0.537569;0.742588;25.849430;0.000000
;4222555400120;1649435703171875;0;37983;1;2201;1556.000000;36512;32848;32415;33535;32544;30991;29635;32389;31694;0;0;8.791033;0.320609;-0.453704;0.732649;-0.532878;-2.702920;-50.129872;16.847804;-16.240243;-0.617560;0.030748;0.740982;0.261955;30.659026;0.000000;4222555400120;1649435703171875;0;42079;1;2201;1580.000000;33200;31360;32767;28671;34640;30687;29909;36325;31668;0;0;1.326659;-3.275791;0.562219;-0.107841;0.192308;-3.405816;-48.258842;38.232713;-20.046652;0.466124;0.175026;-0.734911;0.460436;30.601196;0.000000;4222555400120;1649435703171875;0;58455;1;2201;1659.000000;27328;44080;34671;33295;33184;29183;30099;31908;29801;0;0;-4.250631;8.507262;1.659178;0.728225;0.379338;-5.613068;-38.269704;3.353415;-41.626201;0.744762;0.231863;-0.595941;-0.190852;26.363004;0.000000;4222555400120;1649435703171875;0;62559;1;2201;1659.000000;36400;32944;31519;32431;32640;31743;29973;33734;34309;0;0;8.294399;0.681125;-3.004428;-0.373310;-0.631610;-1.638343;-49.716783;15.843871;13.825819;-0.301271;-0.632980;0.400169;-0.590285;30.453172;0.000000;4222555400120;1649435703171875;0;13399;1;2201;1671.000000;46432;27808;29151;31503;33392;32207;28847;32103;34198;0;0;10.479085;-3.869510;-2.551382;-0.567011;-0.078761;-0.792560;-58.525412;-3.168752;12.464412;-0.279379;-0.677481;0.291460;-0.614832;30.059347;0.000000;4222555400120;1649435703171875;0;62559;1;2201;1613.000000;33904;28240;32975;30767;32368;32767;32439;38808;32878;0;0;2.506339;-10.190200;1.453334;-0.010069;0.097254;0.051808;-15.905113;77.665362;-3.945478;-0.230622;0.325816;-0.537675;0.742673;26.047548;0.000000
;4222555400140;1649435703179687;0;62559;1;2202;1555.000000;36432;33152;32735;33407;32528;31023;29651;32277;31710;0;0;8.596522;1.006693;0.274274;0.529669;-0.556726;-2.648440;-50.181731;15.438736;-16.723270;-0.613294;0.022520;0.743054;0.266898;30.444126;0.000000;4222555400140;1649435703179687;0;62559;1;2202;1578.000000;33456;31056;32703;28703;34640;30495;29813;36245;31652;0;0;1.919728;-3.976088;0.417988;-0.061346;0.189780;-3.708405;-48.607189;37.845615;-20.359683;0.473014;0.185311;-0.732051;0.453893;30.191289;0.000000;4222555400140;1649435703179687;0;46167;1;2202;1659.000000;27360;42672;33807;33295;33360;28975;30163;31636;29817;0;0;-4.211225;7.455610;1.006441;0.730123;0.659010;-5.942931;-38.874785;1.593073;-41.750215;0.740633;0.247784;-0.589515;-0.206250;26.363004;0.000000;4222555400140;1649435703179687;0;25695;1;2202;1659.000000;36656;32928;31679;32319;32640;31759;29973;33670;34325;0;0;8.869500;0.636485;-2.644873;-0.551412;-0.632872;-1.616729;-49.755832;15.128134;13.956987;-0.304803;-0.636582;0.397776;-0.586202;30.453172;0.000000;4222555400140;1649435703179687;0;46167;1;2202;1671.000000;45776;29344;29007;31743;33408;32207;28831;32087;34198;0;0;9.963236;-2.710007;-2.660208;-0.190469;-0.055134;-0.793997;-58.552542;-3.347946;12.626293;-0.281301;-0.678599;0.289851;-0.613481;30.059347;0.000000;4222555400140;1649435703179687;0;17503;1;2202;1612.000000;33920;28656;33039;30911;32336;32751;32439;38808;32862;0;0;2.525164;-9.251185;1.595719;0.221026;0.047302;0.028148;-15.912486;77.551289;-3.986374;-0.231046;0.325366;-0.537035;0.743201;25.849430;0.000000
;4222555400160;1649435703187500;0;13407;1;2203;1555.000000;36336;33424;32975;33215;32560;31071;29651;32197;31726;0;0;8.367736;1.621447;0.819601;0.221523;-0.505302;-2.567736;-50.097528;14.259411;-16.810282;-0.609167;0.015208;0.744594;0.272516;30.444126;0.000000;4222555400160;1649435703187500;0;9311;1;2203;1578.000000;33680;31024;32623;28671;34640;30351;29685;36165;31716;0;0;2.432432;-4.056140;0.237571;-0.113801;0.184488;-3.937564;-49.297702;37.491114;-20.534443;0.480231;0.196122;-0.728971;0.446672;30.191289;0.000000;4222555400160;1649435703187500;0;37975;1;2203;1658.000000;27984;42160;32719;33343;33472;28863;30275;31396;29817;0;0;-3.736767;7.065686;0.184803;0.808313;0.840228;-6.120181;-39.345546;-0.213832;-41.584429;0.736275;0.264344;-0.582130;-0.221690;26.154381;0.000000;4222555400160;1649435703187500;0;37983;1;2203;1659.000000;36832;32752;31887;32223;32688;31775;30005;33622;34341;0;0;9.270429;0.239399;-2.177039;-0.703500;-0.558192;-1.593645;-49.838563;14.613626;13.783088;-0.308771;-0.639758;0.395685;-0.582068;30.453172;0.000000;4222555400160;1649435703187500;0;21591;1;2203;1670.000000;45152;31424;29311;31967;33440;32207;28863;32087;34214;0;0;9.464766;-1.144129;-2.433735;0.160123;-0.003052;-0.794670;-58.576104;-3.636340;12.760488;-0.282351;-0.679973;0.287339;-0.612658;29.861523;0.000000;4222555400160;1649435703187500;0;42079;1;2203;1612.000000;33904;28800;33535;30943;32320;32735;32423;38824;32878;0;0;2.483647;-8.925840;2.706687;0.272584;0.021016;0.002858;-15.748261;77.553078;-3.537885;-0.231516;0.325000;-0.536189;0.743826;25.849430;0.000000
;4222555400180;1649435703195312;0;33887;1;2204;1555.000000;36208;33648;33119;32991;32592;31119;29667;32117;31758;0;0;8.068005;2.129486;1.146945;-0.138071;-0.453946;-2.486110;-50.006342;13.240243;-16.694080;-0.605192;0.008932;0.745549;0.278960;30.444126;0.000000;4222555400180;1649435703195312;0;46175;1;2204;1580.000000;34016;31168;32799;28703;34640;30207;29589;36085;31716;0;0;3.196048;-3.738803;0.632308;-0.067712;0.174273;-4.165369;-49.926581;36.989741;-20.329323;0.487663;0.207636;-0.725479;0.439036;30.601196;0.000000;4222555400180;1649435703195312;0;29783;1;2204;1659.000000;29312;43120;32207;33407;33568;28783;30387;31172;29801;0;0;-2.747615;7.767639;-0.200668;0.911963;0.989298;-6.245923;-39.863251;-2.178339;-41.475569;0.731589;0.281460;-0.573935;-0.236972;26.363004;0.000000;4222555400180;1649435703195312;0;58463;1;2204;1659.000000;36768;32512;31983;32159;32768;31807;29973;33590;34341;0;0;9.134871;-0.291252;-1.960717;-0.804231;-0.432944;-1.543276;-50.094226;13.927772;13.791840;-0.313065;-0.642417;0.393781;-0.578125;30.453172;0.000000;4222555400180;1649435703195312;0;9303;1;2204;1671.000000;44832;32608;30111;32063;33440;32175;28879;32039;34214;0;0;9.208803;-0.252095;-1.834583;0.311653;-0.007224;-0.846297;-58.491074;-4.006114;12.591513;-0.283116;-0.681574;0.284329;-0.611931;30.059347;0.000000;4222555400180;1649435703195312;0;62559;1;2204;1613.000000;34048;28656;33471;30847;32384;32751;32439;38824;32862;0;0;2.812485;-9.256341;2.563907;0.118535;0.123906;0.026094;-15.886174;77.661937;-3.499703;-0.231641;0.324425;-0.535912;0.744238;26.047548;0.000000
;4222555400200;1649435703203125;0;54367;1;2205;1555.000000;36112;33760;33055;32767;32608;31199;29699;32021;31742;0;0;7.845558;2.384653;1.001787;-0.497255;-0.427897;-2.353440;-50.079419;11.840537;-16.658147;-0.601368;0.003862;0.745977;0.286110;30.444126;0.000000;4222555400200;1649435703203125;0;5215;1;2205;1579.000000;34304;31216;33023;28719;34656;30063;29477;35989;31732;0;0;3.850544;-3.641152;1.135202;-0.045203;0.197511;-4.392840;-50.681722;36.535311;-20.204153;0.495400;0.219739;-0.721522;0.430928;30.396243;0.000000;4222555400200;1649435703203125;0;25687;1;2205;1658.000000;30064;44752;32799;33471;33680;28687;30547;30948;29801;0;0;-2.199640;8.976923;0.247151;1.015825;1.170430;-6.397589;-40.285053;-4.581647;-41.354438;0.726584;0.299203;-0.564797;-0.252107;26.154381;0.000000;4222555400200;1649435703203125;0;5215;1;2205;1658.000000;36608;32336;31951;32143;32800;31823;30005;33542;34357;0;0;8.780986;-0.678530;-2.032247;-0.830203;-0.381540;-1.517368;-50.079536;13.248741;13.900044;-0.317435;-0.644856;0.391919;-0.574278;30.251762;0.000000;4222555400200;1649435703203125;0;50263;1;2205;1670.000000;44848;33728;30399;32079;33424;32159;28895;32007;34214;0;0;9.206305;0.585974;-1.619197;0.336869;-0.030939;-0.870811;-58.266409;-4.521764;12.625093;-0.283842;-0.683278;0.281215;-0.611133;29.861523;0.000000;4222555400200;1649435703203125;0;5215;1;2205;1613.000000;33776;28720;32847;30863;32400;32767;32439;38824;32846;0;0;2.202329;-9.101124;1.166209;0.143940;0.150979;0.051737;-16.053819;77.815365;-3.388604;-0.231816;0.323695;-0.535617;0.744713;26.047548;0.000000
;4222555400220;1649435703210937;0;62559;1;2206;1554.000000;36032;33728;32863;32607;32640;31279;29715;31957;31758;0;0;7.664089;2.315511;0.566835;-0.751133;-0.374320;-2.223176;-50.022999;10.314397;-16.441239;-0.597789;-0.000294;0.745928;0.293667;30.229226;0.000000;4222555400220;1649435703210937;0;25695;1;2206;1579.000000;34400;31232;33183;28719;34656;29935;29365;35861;31764;0;0;4.068789;-3.608290;1.494708;-0.047731;0.192726;-4.595672;-51.496961;35.970668;-20.090985;0.503285;0.232405;-0.717172;0.422323;30.396243;0.000000;4222555400220;1649435703210937;0;46167;1;2206;1658.000000;30080;47200;34287;33551;33792;28607;30707;30740;29833;0;0;-2.214203;10.804449;1.371380;1.145343;1.348135;-6.523326;-40.500281;-7.151097;-41.241457;0.721200;0.317568;-0.554766;-0.266937;26.154381;0.000000;4222555400220;1649435703210937;0;21599;1;2206;1659.000000;36544;32352;31903;32175;32784;31855;30005;33478;34373;0;0;8.637572;-0.638523;-2.140158;-0.778363;-0.408290;-1.465747;-49.944881;12.700584;14.054347;-0.321506;-0.647311;0.390085;-0.570487;30.453172;0.000000;4222555400220;1649435703210937;0;33879;1;2206;1671.000000;45072;35232;30447;32047;33424;32159;28895;31959;34214;0;0;9.355992;1.710651;-1.582672;0.287060;-0.033217;-0.871333;-58.233350;-4.883074;12.623272;-0.284697;-0.684923;0.278217;-0.610265;30.059347;0.000000;4222555400220;1649435703210937;0;29791;1;2206;1612.000000;33888;28816;33247;30991;32320;32719;32439;38824;32846;0;0;2.447490;-8.888821;2.061527;0.349837;0.021068;-0.022706;-15.759728;77.625103;-3.250445;-0.232306;0.323311;-0.534510;0.745522;25.849430;0.000000
;4222555400240;1649435703218750;0;9311;1;2207;1555.000000;35968;33600;32543;32495;32688;31391;29731;31877;31758;0;0;7.524465;2.030268;-0.160836;-0.932322;-0.298097;-2.043719;-49.822620;9.167825;-16.409810;-0.594588;-0.003594;0.745431;0.301307;30.444126;0.000000;4222555400240;1649435703218750;0;42079;1;2207;1579.000000;34384;31280;33247;28655;34640;29775;29205;35765;31764;0;0;4.030485;-3.498980;1.638604;-0.150315;0.160630;-4.851070;-52.536792;35.255486;-19.898212;0.511427;0.245559;-0.712583;0.412758;30.396243;0.000000;4222555400240;1649435703218750;0;5207;1;2207;1659.000000;30192;49680;35871;33583;33856;28543;30867;30548;29865;0;0;-2.156389;12.655479;2.568405;1.197326;1.446455;-6.624079;-40.520248;-9.724129;-41.101800;0.715346;0.336181;-0.544009;-0.281631;26.363004;0.000000;4222555400240;1649435703218750;0;33887;1;2207;1658.000000;36592;32432;31855;32223;32752;31855;30021;33430;34373;0;0;8.741891;-0.464759;-2.248283;-0.703340;-0.457120;-1.464340;-50.029516;12.149200;13.861204;-0.325308;-0.649936;0.388137;-0.566664;30.251762;0.000000;4222555400240;1649435703218750;0;5207;1;2207;1671.000000;45232;36032;31007;31951;33424;32143;28911;31943;34214;0;0;9.467055;2.307877;-1.162980;0.136452;-0.032746;-0.895953;-58.013565;-5.218686;12.596243;-0.286011;-0.686418;0.275507;-0.609200;30.059347;0.000000;4222555400240;1649435703218750;0;62559;1;2207;1613.000000;34112;28800;33919;30943;32352;32719;32423;38840;32830;0;0;2.949900;-8.933882;3.567289;0.272963;0.071862;-0.024236;-15.686924;77.746834;-3.282449;-0.232588;0.322853;-0.533669;0.746235;26.047548;0.000000
;4222555400260;1649435703226562;0;25695;1;2208;1555.000000;35920;33360;32271;32463;32720;31503;29763;31797;31758;0;0;7.424318;1.492642;-0.778550;-0.982442;-0.245626;-1.866332;-49.781785;8.110889;-16.236751;-0.591704;-0.006323;0.744699;0.308656;30.444126;0.000000;4222555400260;1649435703226562;0;58463;1;2208;1579.000000;34384;31408;33231;28495;34608;29615;29093;35653;31796;0;0;4.026223;-3.208738;1.602494;-0.401932;0.102510;-5.109260;-53.717269;34.738391;-19.506277;0.519876;0.258929;-0.708002;0.401768;30.396243;0.000000;4222555400260;1649435703226562;0;9303;1;2208;1658.000000;31104;51280;36959;33583;33904;28495;31011;30372;29849;0;0;-1.486999;13.838745;3.391201;1.197874;1.526009;-6.700522;-40.387059;-12.101262;-41.110045;0.709051;0.354805;-0.532547;-0.296232;26.154381;0.000000;4222555400260;1649435703226562;0;1119;1;2208;1659.000000;36848;32512;31903;32319;32736;31871;30037;33382;34389;0;0;9.314610;-0.293950;-2.140793;-0.549762;-0.483042;-1.436032;-49.769342;11.493851;13.933150;-0.328609;-0.652741;0.385939;-0.563023;30.453172;0.000000;4222555400260;1649435703226562;0;37975;1;2208;1671.000000;45808;35744;31887;31791;33392;32127;28895;31943;34214;0;0;9.907045;2.084424;-0.502958;-0.113916;-0.083217;-0.920108;-57.882033;-5.837561;12.745634;-0.287996;-0.687770;0.273381;-0.607696;30.059347;0.000000;4222555400260;1649435703226562;0;62559;1;2208;1613.000000;33792;28672;33087;30815;32432;32735;32439;38824;32830;0;0;2.239714;-9.210377;1.703876;0.067637;0.200869;-0.001242;-15.611077;78.010682;-3.247047;-0.232407;0.322157;-0.533573;0.746661;26.047548;0.000000
